2017-03-24 00:00:00        0      7.208143          33.6      6.890562      75.89791
2017-03-25 00:00:00        0      7.148519          33.6      4.512569      74.68666
2017-03-26 00:00:00        0      7.006035          33.6      9.779797      92.71941
2017-03-27 00:00:00        0      6.902283          33.6      3.160957      88.40991
2017-03-28 00:00:00        0        6.8462          33.6       7.41934      64.92582
2017-03-29 00:00:00        0      6.790398          33.6      4.802736      65.12699
2017-03-30 00:00:00        0      6.714238          33.6      8.619312      87.70441
2017-03-31 00:00:00        0      6.644303          33.6      6.967053      69.61924
2017-04-01 00:00:00        0      6.512314          33.6      9.809128      70.08816
2017-04-02 00:00:00        0      6.395707          33.6      12.06267      62.32199
2017-04-03 00:00:00        0       6.25619          33.6      10.41431      50.74924
2017-04-04 00:00:00        0      6.070668          33.6      13.32959      57.39766
2017-04-05 00:00:00        0      5.848038          33.6      10.10398      73.27424
2017-04-06 00:00:00        0       5.73729          33.6      4.302278      74.01516
2017-04-07 00:00:00        0      5.684288          33.6      6.480903      49.29857
2017-04-08 00:00:00        0       5.66019          33.6      6.405808      52.30899
2017-04-09 00:00:00        0      5.597374          33.6      7.153066      66.89074
2017-04-10 00:00:00        0      5.401286          33.6      14.43859      60.20266
2017-04-11 00:00:00        0       5.19453          33.6      12.47884      48.21624
2017-04-12 00:00:00        0      5.004921          33.6      9.414944      58.93191
2017-04-13 00:00:00        0      4.892709          33.6      8.574957      39.23316
2017-04-14 00:00:00        0      4.818448          33.6      11.88679      49.50966
2017-04-15 00:00:00        0      4.709583          33.6      5.870741      40.20924
2017-04-16 00:00:00        0       4.63813          33.6      9.035235      40.57332
2017-04-17 00:00:00        0      4.460732          33.6      9.030847      41.55224
2017-04-18 00:00:00        0      4.316479          33.6      6.979609      38.53899
2017-04-19 00:00:00        0      4.143163          33.6      11.10729      36.21849
2017-04-20 00:00:00        0      4.084769          33.6      7.529096      29.76982
2017-04-21 00:00:00        0      4.027172          33.6      15.09178      30.46682
2017-04-22 00:00:00        0      3.961904          33.6      18.51754      31.98265
2017-04-23 00:00:00        0      3.914682          33.6      8.985807      39.24306
2017-04-24 00:00:00        0      3.799079          33.6       12.3109      39.41731
2017-04-25 00:00:00        0      3.698093          33.6      5.767973      36.80356
2017-04-26 00:00:00        0      3.649864          33.6      3.633942      26.74665
2017-04-27 00:00:00        0      3.601191          33.6      6.715613      32.98423
2017-04-28 00:00:00        0      3.515806          33.6      14.62023      22.39465
2017-04-29 00:00:00        0      3.500925          33.6      16.09796      24.15556
2017-04-30 00:00:00        0      3.457239          33.6      14.39324      33.81014
2017-05-01 00:00:00        0      3.331721          33.6      7.206412      28.48348
2017-05-02 00:00:00        0      3.146971          33.6       14.9388      19.46923
2017-05-03 00:00:00        0      3.073572          33.6      7.485014      18.60223
2017-05-04 00:00:00        0      3.001819          33.6      8.585622      16.83565
2017-05-05 00:00:00        0      2.921287          33.6      13.80562      16.59481
2017-05-06 00:00:00        0      2.721501          33.6      13.68113       21.5404
2017-05-07 00:00:00        0      2.572847          33.6      9.756497      20.99073
2017-05-08 00:00:00        0      2.506489          33.6       12.6355      13.82665
2017-05-09 00:00:00        0      2.486552          33.6      11.95172      9.043982
2017-05-10 00:00:00        0      2.390134          33.6      10.17099      26.04398
